drug_name,drug_id,ind_name,ind_id,status,phase,DetailedStatus,prior_repurposing_count,dc_struct_id,dc_approval_date,established_product,why_stopped_classification,label,split
Aciclovir,DB00787,Chickenpox,C0008049,Approved,,,8,85,1982-03-29,True,,repurposed-success,discovery
Aciclovir,DB00787,Herpes simplex infection of skin,C0349719,Approved,,,8,85,1982-03-29,True,,repurposed-success,discovery
Aciclovir,DB00787,Recurrent genital herpes simplex,C1274323,Approved,,,8,85,1982-03-29,True,,repurposed-success,discovery
Aciclovir,DB00787,Herpes Labialis,C0019345,Approved,,,8,85,1982-03-29,True,,repurposed-success,discovery
Aciclovir,DB00787,Herpes zoster disease,C0019360,Approved,,,8,85,1982-03-29,True,,repurposed-success,discovery
Aciclovir,DB00787,Herpes encephalitis,C0276226,Approved,,,8,85,1982-03-29,True,,repurposed-success,discovery
Aciclovir,DB00787,Herpes Simplex Infections,C0019348,Approved,,,8,85,1982-03-29,True,,repurposed-success,discovery
Aciclovir,DB00787,Genital Herpes,C0019342,Approved,,,8,85,1982-03-29,True,,repurposed-success,discovery
Aciclovir,DB00787,Recurrent herpes simplex labialis,C1274321,Approved,,,8,85,1982-03-29,True,,repurposed-success,discovery
Naproxen,DB00788,Arthralgia,C0003862,Approved,,,15,1883,1976-03-11,True,,repurposed-success,confirmation
Naproxen,DB00788,Rheumatoid Arthritis,C0003873,Approved,,,15,1883,1976-03-11,True,,repurposed-success,confirmation
Naproxen,DB00788,Sinus headache,C0037195,Approved,,,15,1883,1976-03-11,True,,repurposed-success,confirmation
Naproxen,DB00788,Dysmenorrhea,C0013390,Approved,,,15,1883,1976-03-11,True,,repurposed-success,confirmation
Naproxen,DB00788,Rhinorrhea,C1260880,Approved,,,15,1883,1976-03-11,True,,repurposed-success,confirmation
Naproxen,DB00788,Headache Disorders,C0393735,Approved,,,15,1883,1976-03-11,True,,repurposed-success,confirmation
Naproxen,DB00788,Migraine Disorders,C0149931,Approved,,,15,1883,1976-03-11,True,,repurposed-success,confirmation
Naproxen,DB00788,Degenerative polyarthritis,C0029408,Approved,,,15,1883,1976-03-11,True,,repurposed-success,confirmation
Naproxen,DB00788,Fever,C0015967,Approved,,,15,1883,1976-03-11,True,,repurposed-success,confirmation
Naproxen,DB00788,Bursitis,C0006444,Approved,,,15,1883,1976-03-11,True,,repurposed-success,confirmation
Naproxen,DB00788,Myalgia,C0231528,Approved,,,15,1883,1976-03-11,True,,repurposed-success,confirmation
Naproxen,DB00788,Pain,C0030193,Approved,,,15,1883,1976-03-11,True,,repurposed-success,confirmation
Naproxen,DB00788,Gout,C0018099,Approved,,,15,1883,1976-03-11,True,,repurposed-success,confirmation
Naproxen,DB00788,Tendinitis,C0039503,Approved,,,15,1883,1976-03-11,True,,repurposed-success,confirmation
Naproxen,DB00788,Ankylosing spondylitis,C0038013,Approved,,,15,1883,1976-03-11,True,,repurposed-success,confirmation
Naproxen,DB00788,Toothache,C0040460,Approved,,,15,1883,1976-03-11,True,,repurposed-success,confirmation
Perindopril,DB00790,Hypertensive disease,C0020538,Approved,,,0,2108,1993-12-30,True,,original-approval,discovery
Uracil mustard,DB00791,"Lymphoma, Non-Hodgkin",C0024305,Approved,,,3,2795,1962-09-13,True,,repurposed-success,confirmation
Uracil mustard,DB00791,Polycythemia Vera,C0032463,Approved,,,3,2795,1962-09-13,True,,repurposed-success,confirmation
Uracil mustard,DB00791,"Myeloid Leukemia, Chronic",C0023473,Approved,,,3,2795,1962-09-13,True,,repurposed-success,confirmation
Uracil mustard,DB00791,Chronic Lymphocytic Leukemia,C0023434,Approved,,,3,2795,1962-09-13,True,,repurposed-success,confirmation
Tripelennamine,DB00792,Pruritus,C0033774,Approved,,,8,2762,1948-02-19,True,,repurposed-success,discovery
Tripelennamine,DB00792,Symptomatic dermographism,C0343065,Approved,,,8,2762,1948-02-19,True,,repurposed-success,discovery
Tripelennamine,DB00792,Allergic rhinitis (disorder),C2607914,Approved,,,8,2762,1948-02-19,True,,repurposed-success,discovery
Tripelennamine,DB00792,Rhinorrhea,C1260880,Approved,,,8,2762,1948-02-19,True,,repurposed-success,discovery
Tripelennamine,DB00792,Urticaria,C0042109,Approved,,,8,2762,1948-02-19,True,,repurposed-success,discovery
Tripelennamine,DB00792,"Rhinitis, Vasomotor",C0035460,Approved,,,8,2762,1948-02-19,True,,repurposed-success,discovery
Tripelennamine,DB00792,Nasal congestion (finding),C0027424,Approved,,,8,2762,1948-02-19,True,,repurposed-success,discovery
Tripelennamine,DB00792,Sneezing,C0037383,Approved,,,8,2762,1948-02-19,True,,repurposed-success,discovery
Tripelennamine,DB00792,Allergic Conjunctivitis,C0009766,Approved,,,8,2762,1948-02-19,True,,repurposed-success,discovery
Haloprogin,DB00793,Tinea cruris,C1384589,Approved,,,2,1355,,False,,repurposed-success,discovery
Haloprogin,DB00793,Tinea corporis (disorder),C0040252,Approved,,,2,1355,,False,,repurposed-success,discovery
Haloprogin,DB00793,Tinea Pedis,C0040259,Approved,,,2,1355,,False,,repurposed-success,discovery
Primidone,DB00794,Simple Partial Seizures,C0234974,Approved,,,7,2267,1954-03-08,True,,repurposed-success,discovery
Primidone,DB00794,Epilepsy characterized by intractable complex partial seizures,C2711653,Approved,,,7,2267,1954-03-08,True,,repurposed-success,discovery
Primidone,DB00794,Bipolar disorder in remission,C0270425,Approved,,,7,2267,1954-03-08,True,,repurposed-success,discovery
Primidone,DB00794,Epilepsy,C0014544,Approved,,,7,2267,1954-03-08,True,,repurposed-success,discovery
Primidone,DB00794,Tonic - clonic seizures,C0494475,Approved,,,7,2267,1954-03-08,True,,repurposed-success,discovery
Primidone,DB00794,Tonic-Clonic Epilepsy,C0014549,Approved,,,7,2267,1954-03-08,True,,repurposed-success,discovery
Primidone,DB00794,Lennox-Gastaut syndrome,C0238111,Approved,,,7,2267,1954-03-08,True,,repurposed-success,discovery
Primidone,DB00794,"Epilepsies, Partial",C0014547,Approved,,,7,2267,1954-03-08,True,,repurposed-success,discovery
Sulfasalazine,DB00795,Rheumatoid Arthritis,C0003873,Approved,,,1,2525,1950-06-20,True,,repurposed-success,discovery
Sulfasalazine,DB00795,Ulcerative Colitis,C0009324,Approved,,,1,2525,1950-06-20,True,,repurposed-success,discovery
Candesartan,DB00796,Hypertensive disease,C0020538,Approved,,,1,475,1998-06-04,True,,repurposed-success,confirmation
Candesartan,DB00796,Chronic heart failure,C0264716,Approved,,,1,475,1998-06-04,True,,repurposed-success,confirmation
Tolazoline,DB00797,Cerebrovascular Disorders,C0007820,Approved,,,2,2695,1948-03-17,True,,repurposed-success,discovery
Tolazoline,DB00797,Persistent Fetal Circulation Syndrome,C0031190,Approved,,,2,2695,1948-03-17,True,,repurposed-success,discovery
Tolazoline,DB00797,Vascular Diseases,C0042373,Approved,,,2,2695,1948-03-17,True,,repurposed-success,discovery
Gentamicin,DB00798,Pneumonia due to Escherichia coli,C0276089,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Sepsis due to Gram negative bacteria,C3163829,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Pseudomonas aeruginosa meningitis,C3665869,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,"Meningitis, Bacterial",C0085437,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Serratia sepsis,C0152973,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Infection of skin AND/OR subcutaneous tissue,C0178299,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Serratia Infections,C0085394,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Pneumonia due to Pseudomonas,C0155860,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Infection of bone,C2242472,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Enterobacter pneumonia,C1096258,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Bacterial sepsis,C0684256,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Bacterial conjunctivitis,C0009768,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Cholangitis,C0008311,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Bacterial keratitis,C0854211,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Rhinoscleroma,C0035468,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,"Pneumonia, Bacterial",C0004626,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Escherichia coli septicemia,C0276088,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Dacryocystitis,C0010930,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Folliculitis,C0016436,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Blepharoconjunctivitis,C0005743,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Meibomianitis,C0549398,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Sepsis due to Pseudomonas,C2887096,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Peritonitis,C0031154,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Neonatal meningitis,C0456107,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Citrobacter sepsis,C1096254,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Escherichia coli Infections,C0014836,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Enterobacteriaceae Infections,C0014347,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Infection due to Pseudomonas aeruginosa,C0276075,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Neonatal pneumonia,C0339968,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Arthropathy associated with infection,C0157749,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Intraabdominal Infections,C1112209,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Paronychia Inflammation,C0030578,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Sepsis of the newborn,C0456103,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Proteus septicemia,C0577690,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Infective blepharitis,C0729587,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Bacterial infection due to Klebsiella pneumoniae,C0343402,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Proteus pneumonia,C1260917,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Klebsiella sepsis,C0745528,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Gentamicin,DB00798,Furunculosis,C0016867,Approved,,,38,4265,1970-06-19,True,,repurposed-success,discovery
Tazarotene,DB00799,Acne Vulgaris,C0001144,Approved,,,2,2571,1997-06-13,True,,repurposed-success,discovery
Tazarotene,DB00799,Psoriasis,C0033860,Approved,,,2,2571,1997-06-13,True,,repurposed-success,discovery
Tazarotene,DB00799,Facial hyperpigmentation,C2677857,Approved,,,2,2571,1997-06-13,True,,repurposed-success,discovery
Fenoldopam,DB00800,Hypertensive urgency,C0745138,Approved,,,1,1153,1997-09-23,True,,repurposed-success,discovery
Fenoldopam,DB00800,Malignant essential hypertension,C0024588,Approved,,,1,1153,1997-09-23,True,,repurposed-success,discovery
Halazepam,DB00801,Anxiety,C0003467,Approved,,,0,1348,1981-09-24,True,,original-approval,discovery
Colistin,DB00803,Pseudomonas aeruginosa infection,C0854135,Approved,,,3,4425,1962-05-17,True,,repurposed-success,confirmation
Colistin,DB00803,Enterobacter infection,C0948205,Approved,,,3,4425,1962-05-17,True,,repurposed-success,confirmation
Colistin,DB00803,Klebsiella Infections,C0022729,Approved,,,3,4425,1962-05-17,True,,repurposed-success,confirmation
Colistin,DB00803,Otitis Externa,C0029878,Approved,,,3,4425,1962-05-17,True,,repurposed-success,confirmation
Dicyclomine,DB00804,Irritable Bowel Syndrome,C0022104,Approved,,,0,868,1950-05-11,True,,original-approval,confirmation
Pentoxifylline,DB00806,Peripheral Vascular Diseases,C0085096,Approved,,,0,2099,1984-08-30,True,,original-approval,discovery
Indapamide,DB00808,Hypertensive disease,C0020538,Approved,,,1,1433,1983-07-06,True,,repurposed-success,confirmation
Indapamide,DB00808,Edema,C0013604,Approved,,,1,1433,1983-07-06,True,,repurposed-success,confirmation
Tropicamide,DB00809,Mydriasis,C0026961,Approved,,,1,2774,1960-02-23,True,,repurposed-success,discovery
Tropicamide,DB00809,Cycloplegia,C0235238,Approved,,,1,2774,1960-02-23,True,,repurposed-success,discovery
Biperiden,DB00810,Extrapyramidal Disorders,C0015371,Approved,,,3,374,1959-09-08,True,,repurposed-success,discovery
Biperiden,DB00810,Parkinsonian Disorders,C0242422,Approved,,,3,374,1959-09-08,True,,repurposed-success,discovery
Biperiden,DB00810,Parkinson Disease,C0030567,Approved,,,3,374,1959-09-08,True,,repurposed-success,discovery
Biperiden,DB00810,"Parkinson Disease, Postencephalitic",C0030568,Approved,,,3,374,1959-09-08,True,,repurposed-success,discovery
Ribavirin,DB00811,"Hepatitis C, Chronic",C0524910,Approved,,,1,2373,1985-12-31,True,,repurposed-success,discovery
Ribavirin,DB00811,Respiratory Syncytial Virus Infections,C0035235,Approved,,,1,2373,1985-12-31,True,,repurposed-success,discovery
Fentanyl,DB00813,Acute postoperative pain,C2215257,Approved,,,1,1164,1968-02-19,True,,repurposed-success,discovery
Fentanyl,DB00813,Pain,C0030193,Approved,,,1,1164,1968-02-19,True,,repurposed-success,discovery
Meloxicam,DB00814,Rheumatoid Arthritis,C0003873,Approved,,,1,1676,2000-04-13,True,,repurposed-success,discovery
Meloxicam,DB00814,Degenerative polyarthritis,C0029408,Approved,,,1,1676,2000-04-13,True,,repurposed-success,discovery
Orciprenaline,DB00816,Bronchitis,C0006277,Approved,,,3,1720,1973-07-31,True,,repurposed-success,confirmation
Orciprenaline,DB00816,Pulmonary Emphysema,C0034067,Approved,,,3,1720,1973-07-31,True,,repurposed-success,confirmation
Orciprenaline,DB00816,Asthma attack,C0347950,Approved,,,3,1720,1973-07-31,True,,repurposed-success,confirmation
Orciprenaline,DB00816,Asthma,C0004096,Approved,,,3,1720,1973-07-31,True,,repurposed-success,confirmation
Acetazolamide,DB00819,Malignant glaucoma,C0271152,Approved,,,7,56,1953-07-27,True,,repurposed-success,confirmation
Acetazolamide,DB00819,Absence Epilepsy,C0014553,Approved,,,7,56,1953-07-27,True,,repurposed-success,confirmation
Acetazolamide,DB00819,"Glaucoma, Open-Angle",C0017612,Approved,,,7,56,1953-07-27,True,,repurposed-success,confirmation
Acetazolamide,DB00819,Peripheral edema,C0085649,Approved,,,7,56,1953-07-27,True,,repurposed-success,confirmation
Acetazolamide,DB00819,Secondary glaucoma,C0149893,Approved,,,7,56,1953-07-27,True,,repurposed-success,confirmation
Acetazolamide,DB00819,Edema,C0013604,Approved,,,7,56,1953-07-27,True,,repurposed-success,confirmation
Acetazolamide,DB00819,Angle Closure Glaucoma,C0017605,Approved,,,7,56,1953-07-27,True,,repurposed-success,confirmation
Acetazolamide,DB00819,Altitude Sickness,C0002351,Approved,,,7,56,1953-07-27,True,,repurposed-success,confirmation
Tadalafil,DB00820,Pulmonary Hypertension,C0020542,Approved,,,2,2553,2003-11-21,True,,repurposed-success,confirmation
Tadalafil,DB00820,Erectile dysfunction,C0242350,Approved,,,2,2553,2003-11-21,True,,repurposed-success,confirmation
Tadalafil,DB00820,Prostatic Hypertrophy,C1739363,Approved,,,2,2553,2003-11-21,True,,repurposed-success,confirmation
Disulfiram,DB00822,"Alcoholic Intoxication, Chronic",C0001973,Approved,,,0,928,1951-08-28,True,,original-approval,confirmation
Menthol,DB00825,Tinea Versicolor,C0040262,Approved,,,9,934,,False,,repurposed-success,discovery
Menthol,DB00825,Skin irritation,C0152030,Approved,,,9,934,,False,,repurposed-success,discovery
Menthol,DB00825,Pruritus,C0033774,Approved,,,9,934,,False,,repurposed-success,discovery
Menthol,DB00825,Scurfiness of scalp,C0423775,Approved,,,9,934,,False,,repurposed-success,discovery
Menthol,DB00825,Sprains and Strains,C0038048,Approved,,,9,934,,False,,repurposed-success,discovery
Menthol,DB00825,Arthritic pains,C0857177,Approved,,,9,934,,False,,repurposed-success,discovery
Menthol,DB00825,Mouth irritation,C0235339,Approved,,,9,934,,False,,repurposed-success,discovery
Menthol,DB00825,Diaper Rash,C0011974,Approved,,,9,934,,False,,repurposed-success,discovery
Menthol,DB00825,Back Pain,C0004604,Approved,,,9,934,,False,,repurposed-success,discovery
Menthol,DB00825,Seborrheic dermatitis,C0036508,Approved,,,9,934,,False,,repurposed-success,discovery
Natamycin,DB00826,Fungal conjunctivitis,C0339170,Approved,,,1,1885,1978-10-30,True,,repurposed-success,confirmation
Natamycin,DB00826,Fungal keratitis,C1262117,Approved,,,1,1885,1978-10-30,True,,repurposed-success,confirmation
Cinoxacin,DB00827,Urinary tract infection,C0042029,Approved,,,0,657,1980-06-13,True,,original-approval,confirmation
Fosfomycin,DB00828,Escherichia coli urinary tract infection,C0577708,Approved,,,2,1243,1996-12-19,True,,repurposed-success,discovery
Fosfomycin,DB00828,Urinary tract infection,C0042029,Approved,,,2,1243,1996-12-19,True,,repurposed-success,discovery
Fosfomycin,DB00828,URINARY TRACT INFECTION ENTEROCOCCUS,C0749958,Approved,,,2,1243,1996-12-19,True,,repurposed-success,discovery
Diazepam,DB00829,Alcohol Withdrawal Delirium,C0001957,Approved,,,5,852,1963-11-15,True,,repurposed-success,discovery
Diazepam,DB00829,Status Epilepticus,C0038220,Approved,,,5,852,1963-11-15,True,,repurposed-success,discovery
Diazepam,DB00829,Anxiety,C0003467,Approved,,,5,852,1963-11-15,True,,repurposed-success,discovery
Diazepam,DB00829,Alcohol withdrawal syndrome,C0236663,Approved,,,5,852,1963-11-15,True,,repurposed-success,discovery
Diazepam,DB00829,Muscle Spasticity,C0026838,Approved,,,5,852,1963-11-15,True,,repurposed-success,discovery
Diazepam,DB00829,Tetanus,C0039614,Approved,,,5,852,1963-11-15,True,,repurposed-success,discovery
Phenmetrazine,DB00830,Obesity,C0028754,Approved,,,0,2133,,False,,original-approval,discovery
